SPI1,SPI3,SPI6,SPI12
0.35129146,0.358060285,1.75259186,2.423164844
-0.660214397,-0.491021929,1.094563988,2.243884179
-1.237915168,-1.150169393,-0.536605883,2.20217175
2.05952198,0.650672365,0.679605787,2.76615621
0.807405845,1.126809022,0.800497956,2.208823274
-1.983335346,0.833778969,0.146078834,1.04316941
-2.001743737,-1.088147775,-0.425746625,0.431414942
1.320257154,-1.180336062,0.19004157,0.643673323
-0.43687384,-0.363514169,0.490626617,0.130569176
0.466467601,0.758729672,-0.545216575,-0.065412898
0.061167405,-0.292697804,-1.149359412,-0.126549669
1.385689338,0.936439827,-0.113179134,0.009712209
2.260089232,2.295447676,1.714594956,0.403060854
0.163429921,1.529403704,1.062067127,0.528210399
1.460024442,1.83445903,1.985826175,1.288442729
0.956395611,1.502007125,2.160615702,0.905498752
-0.507755977,0.947887158,1.485271515,0.445428114
0.503648398,0.382907209,1.236278195,0.966961647
-1.348173487,-0.611920962,0.465221735,1.146318428
-0.272387772,-0.545753921,0.36159558,0.79182781
1.218891077,-0.287016355,0.107851442,1.109004784
0.147859162,0.519543758,-0.318415727,1.073654133
-2.289223899,0.914818706,-0.104230071,1.02535984
0.629899813,-0.089610119,-0.311978978,0.961413306
1.033083889,0.781167731,0.746288847,0.679973995
-1.070333893,-0.067721208,0.464527817,0.43036047
-0.583093369,-0.59871458,-0.646785459,-0.227533667
-0.716853145,-1.480807488,-1.06211271,-0.865466107
1.100500563,-0.040026472,-0.135619761,-0.222757257
-0.166665584,0.145928568,-0.255675072,-0.416566307
0.017054569,0.458257183,-0.490773381,-0.134587019
-2.466264717,-1.103183371,-0.742613837,-0.564494085
-0.083190616,-1.082648494,-0.526581913,-0.86892708
0.244550998,-1.445452579,-0.243993926,-0.855939807
-0.067114165,-0.12872371,-1.017020489,-0.805907536
-0.677456394,-0.319072709,-1.084683658,-0.886372989
-0.79694111,-0.998178882,-1.812593838,-1.169908629
1.014794854,0.311514204,0.090181751,-0.57723226
0.070090624,0.279554746,0.150455289,-0.388870937
0.524847794,0.71363523,0.366784449,-0.017087783
-1.377599749,-0.450532539,-0.322243742,-0.951333745
-2.695167638,-1.297288529,-0.919665662,-1.362339373
-1.600686451,-2.851794589,-1.310087303,-1.977723152
0.040999081,-2.248335029,-1.682864005,-1.640190407
1.165091245,-0.2554604,-1.290164889,-1.111294443
-0.305136657,0.561467895,-1.836943216,-1.16914808
-1.06878818,0.770421346,-1.414226364,-1.191982245
-0.733133377,-1.098471057,-0.489100216,-1.18654185
-0.528927527,-0.979583641,0.092670607,-1.118590684
0.901351207,0.291462823,0.628490582,-1.044511913
-0.773705496,-0.255346586,-0.556034144,-1.316434339
1.253862051,0.768046919,0.425186537,-1.067636138
0.71834806,0.66848019,0.667145868,-0.383136548
-0.607426074,0.636793433,0.342463953,0.009858829
-1.438820976,-0.508052743,0.032940518,0.024501342
-1.540564117,-2.015179428,-0.595866088,-0.341000969
-0.112797293,-1.731467702,-0.328632556,-0.643762026
-1.740768953,-1.549868629,-1.245395791,-0.729624565
-0.841498355,-0.876038364,-2.077052597,-0.720432068
-0.69553584,-2.033171623,-2.057164622,-0.713450565
0.256162772,-0.230447983,-1.514899624,-0.577455378
-1.242631707,-0.938849694,-1.364907489,-0.978606248
-0.747239211,-1.13378022,-1.631747119,-0.980479738
0.808533924,-0.456348211,-0.551713862,-1.287849732
-1.931220372,-0.8370649,-1.240043576,-2.312171532
-1.505374348,-0.978900039,-1.490509951,-2.314607364
0.035636998,-1.685636211,-1.570673356,-2.101437411
0.912853213,-0.39143402,-0.907877352,-1.578532708
-0.465753124,0.219292747,-0.726818147,-1.510442834
-0.928000518,0.122144288,-1.38786949,-1.463726832
0.79214117,-0.739963289,-0.646205411,-1.387125006
1.291210936,0.267902699,0.231805615,-1.220943855
-1.224866504,-0.190439648,-0.039535399,-1.396217242
-0.157994011,-0.396528155,-0.843734586,-1.058837941
2.316277447,1.452489401,1.452109651,0.128642287
0.187925068,1.599767236,1.437822928,-0.104310421
1.446908586,2.095955811,1.788310107,0.964237332
0.420507198,0.944924788,1.459487455,1.318936151
-0.693922543,0.724455127,1.440172245,1.272694103
0.720582499,0.144553608,1.672459182,1.343824944
-0.791348302,-0.397957177,0.580236917,1.198173777
-0.659065401,-0.135869329,0.532779554,1.20920802
-0.497214065,-1.202019887,-0.303216632,1.157659826
0.330745272,-0.633668723,-0.533468509,1.082485256
0.248683836,0.127219747,-0.135050709,1.210769958
1.499012445,1.262938783,0.426331841,1.479831256
0.401123791,1.06382985,0.874991593,0.815685287
1.346071901,1.704828929,1.623073184,1.290408192
-0.722250296,0.510648034,0.976926265,0.497804128
